0,1,2,mass1,mass2,mass_diff
36531,[H][C@](O)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC,540.8700000000006,540.8700000000005,1.1368683772161603e-13
36532,[H][C@](O)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C,540.8700000000006,540.8700000000005,1.1368683772161603e-13
36533,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)C,540.8700000000005,540.8700000000006,1.1368683772161603e-13
36535,[H][C@](O)(COC(=O)CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC,554.8970000000005,554.8970000000004,1.1368683772161603e-13
36536,[H][C@](O)(COC(=O)CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,554.8970000000006,554.8970000000004,2.2737367544323206e-13
36537,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)CC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,554.8970000000004,554.8970000000005,1.1368683772161603e-13
36538,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC(C)C,554.8970000000005,554.8970000000006,1.1368683772161603e-13
36539,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)CC,554.8970000000006,554.8970000000005,1.1368683772161603e-13
36541,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,568.9240000000003,568.9240000000005,2.2737367544323206e-13
36542,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCC(C)C,568.9240000000004,568.9240000000004,0.0
36543,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCC(C)C,568.9240000000005,568.9240000000005,0.0
36544,[H][C@](O)(COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC,582.9510000000004,582.9510000000002,1.1368683772161603e-13
36545,[H][C@](O)(COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,582.9510000000005,582.9510000000004,1.1368683772161603e-13
36546,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCC(C)CC,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C,582.9510000000004,582.9510000000004,0.0
36547,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC(C)C,582.9510000000004,582.9510000000005,1.1368683772161603e-13
36548,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCC(C)C,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)CC,582.9510000000005,582.9510000000005,0.0
36550,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,596.9780000000002,596.9780000000004,2.2737367544323206e-13
36551,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCC(C)C,596.9780000000003,596.9780000000003,0.0
36552,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC(C)C,596.9780000000004,596.9780000000004,0.0
36553,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,611.0050000000002,611.0050000000002,0.0
36554,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,611.0050000000001,611.0050000000003,2.2737367544323206e-13
36555,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCC(C)CC,611.0050000000002,611.0050000000002,0.0
36556,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCC(C)C,611.0050000000002,611.0050000000002,0.0
36557,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC(C)C,611.0050000000003,611.0050000000003,0.0
36558,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC(C)CC,611.0050000000003,611.0050000000003,0.0
36559,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,625.032,625.0320000000003,2.2737367544323206e-13
36560,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H]C(O)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,625.0320000000002,625.0320000000002,0.0
36561,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,625.0320000000003,625.0320000000003,0.0
36562,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,639.0590000000001,639.0590000000001,0.0
36563,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,639.059,639.0590000000002,2.2737367544323206e-13
36564,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,639.0590000000001,639.0590000000001,0.0
36565,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,639.0590000000002,639.0590000000002,0.0
36566,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,653.0859999999999,653.0860000000001,2.2737367544323206e-13
36567,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,653.086,653.086,0.0
36568,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)C,653.0860000000001,653.0860000000001,0.0
36569,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCC,667.1129999999999,667.1129999999999,0.0
36570,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,667.1129999999998,667.113,2.2737367544323206e-13
36571,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)COC(=O)CCCCCCCCCCCCCCC(C)C,667.1129999999999,667.1129999999999,0.0
36572,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,667.1129999999999,667.1129999999999,0.0
36573,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC(C)C,667.113,667.113,0.0
36574,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)CC,667.113,667.113,0.0
36575,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,681.1399999999998,681.14,2.2737367544323206e-13
36576,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,681.1399999999999,681.1399999999999,0.0
36577,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC(C)C,681.14,681.14,0.0
36578,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,709.1939999999997,709.1939999999997,0.0
36579,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C,709.1939999999998,709.1939999999998,0.0
36580,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC)COC(=O)CCCCCCCCCCCCCCC(C)C,723.2209999999997,723.2209999999997,0.0
36581,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,723.2209999999998,723.2209999999998,0.0
36582,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC,[H][C@](O)(COC(=O)CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,498.78900000000056,498.78900000000067,1.1368683772161603e-13
36583,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,[H][C@](O)(COC(=O)CCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,498.7890000000005,498.7890000000006,1.1368683772161603e-13
36584,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,526.8430000000006,526.8430000000006,0.0
36585,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,526.8430000000005,526.8430000000006,1.1368683772161603e-13
36586,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,554.8970000000005,554.8970000000005,0.0
36587,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,554.8970000000004,554.8970000000006,2.2737367544323206e-13
36588,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)C,554.8970000000005,554.8970000000005,0.0
36589,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC(C)C,554.8970000000006,554.8970000000006,0.0
36590,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,568.9240000000004,568.9240000000004,0.0
36591,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,568.9240000000003,568.9240000000005,2.2737367544323206e-13
36592,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)CC,568.9240000000004,568.9240000000004,0.0
36593,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCC(C)C,568.9240000000004,568.9240000000004,0.0
36594,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC(C)C,568.9240000000005,568.9240000000005,0.0
36595,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCC(C)CC,568.9240000000005,568.9240000000005,0.0
36596,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,582.9510000000004,582.9510000000004,0.0
36597,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,582.9510000000002,582.9510000000005,2.2737367544323206e-13
36598,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCC(C)C,582.9510000000004,582.9510000000004,0.0
36599,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCC(C)C,582.9510000000005,582.9510000000005,0.0
36600,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,596.9780000000003,596.9780000000003,0.0
36601,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,596.9780000000002,596.9780000000004,2.2737367544323206e-13
36602,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCC(C)CC,596.9780000000003,596.9780000000003,0.0
36603,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCC(C)C,596.9780000000003,596.9780000000003,0.0
36604,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCC(C)C,596.9780000000004,596.9780000000004,0.0
36605,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCC(C)CC,596.9780000000004,596.9780000000004,0.0
36606,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,611.0050000000002,611.0050000000002,0.0
36607,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,611.0050000000001,611.0050000000003,2.2737367544323206e-13
36608,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCC(C)C,611.0050000000002,611.0050000000002,0.0
36609,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC(C)C,611.0050000000003,611.0050000000003,0.0
36610,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,625.0320000000002,625.0320000000002,0.0
36611,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,625.032,625.0320000000003,2.2737367544323206e-13
36612,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCC(C)CC,625.0320000000002,625.0320000000002,0.0
36613,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCC(C)C,625.0320000000002,625.0320000000002,0.0
36614,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC(C)C,625.0320000000003,625.0320000000003,0.0
36615,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC(C)CC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC(C)CC,625.0320000000003,625.0320000000003,0.0
36616,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,639.0590000000001,639.0590000000001,0.0
36617,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,639.059,639.0590000000002,2.2737367544323206e-13
36618,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,639.0590000000001,639.0590000000001,0.0
36619,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,639.0590000000002,639.0590000000002,0.0
36620,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC,[H]C(O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCC,653.086,653.086,0.0
36621,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,653.0859999999999,653.0860000000001,2.2737367544323206e-13
36622,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C,[H]C(O)(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCCC(C)C,653.086,653.086,0.0
36623,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,653.0860000000001,653.0860000000001,0.0
36624,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC,667.1129999999999,667.1129999999999,0.0
36625,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,667.1129999999998,667.113,2.2737367544323206e-13
36626,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCCC(C)C,667.1129999999999,667.1129999999999,0.0
36627,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)C,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC(C)C,667.113,667.113,0.0
36628,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCC,681.1399999999999,681.1399999999999,0.0
36629,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCC(C)C,681.1399999999998,681.14,2.2737367544323206e-13
36630,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCCCC(C)CC)COC(=O)CCCCCCCCCCCCCCCC(C)C,681.1399999999999,681.1399999999999,0.0
